LAMMPS data file via write_data, version 29 Oct 2020, timestep = 1000000

4396 atoms
5 atom types

0.0 44.46 xlo xhi
0.0 47.058 ylo yhi
0.0 32.29 zlo zhi

Masses

1 12.011
2 15.9994
3 1.008
4 22.9898
5 35.453

Atoms # full

1 1 1 0.0 0.618 0.356 7.5 0 0 0
2 2 1 0.0 1.853 3.921 7.5 0 0 0
3 3 1 0.0 1.853 2.495 7.5 0 0 0
4 4 1 0.0 0.618 1.782 7.5 0 0 0
9 9 1 0.0 0.618 4.634 7.5 0 0 0
89 89 1 0.0 3.088 0.356 7.5 0 0 0
90 90 1 0.0 4.322 3.921 7.5 0 0 0
91 91 1 0.0 4.322 2.495 7.5 0 0 0
92 92 1 0.0 3.088 1.782 7.5 0 0 0
97 97 1 0.0 3.088 4.634 7.5 0 0 0
177 177 1 0.0 5.557 0.356 7.5 0 0 0
178 178 1 0.0 6.792 3.921 7.5 0 0 0
179 179 1 0.0 6.792 2.495 7.5 0 0 0
180 180 1 0.0 5.557 1.782 7.5 0 0 0
185 185 1 0.0 5.557 4.634 7.5 0 0 0
265 265 1 0.0 8.027 0.356 7.5 0 0 0
266 266 1 0.0 9.262 3.921 7.5 0 0 0
267 267 1 0.0 9.262 2.495 7.5 0 0 0
268 268 1 0.0 8.027 1.782 7.5 0 0 0
273 273 1 0.0 8.027 4.634 7.5 0 0 0
353 353 1 0.0 10.497 0.356 7.5 0 0 0
356 356 1 0.0 10.497 1.782 7.5 0 0 0
361 361 1 0.0 10.497 4.634 7.5 0 0 0
4278 2482 3 0.4238 9.462446856405458 0.4892571582163699 13.41169194391187 -1 1 0
2206 1792 2 -0.8476 10.755719793119631 4.708652221593662 14.26548883778097 -1 -1 0
1756 1642 2 -0.8476 9.005937277488448 2.569246008205818 14.265923043669506 0 0 0
4087 2419 2 -0.8476 3.6501937690408153 0.2817879204038659 13.19278101298506 1 -1 0
3907 2359 2 -0.8476 5.51486730216258 0.5207759557578595 15.5320837537522 -1 -1 0
4089 2419 3 0.4238 3.8731912620173294 1.2562628928522013 13.218684145993052 1 -1 0
1758 1642 3 0.4238 8.064783844092494 2.8411402380251523 14.065162101531424 0 0 0
2543 1904 3 0.4238 9.867601638569642 0.03818417496667926 11.737100321195065 -1 0 0
1786 1652 2 -0.8476 6.295684986583813 5.8152513091626075 14.327280123999003 0 1 0
3962 2377 3 0.4238 4.910950584709643 2.3977352446432687 11.277590198152565 1 0 0
3693 2287 3 0.4238 5.21595632679522 5.207775660495975 10.32965584673119 0 -1 0
3060 2076 3 0.4238 6.838622731911115 3.6435650940223097 11.4271819294924 -1 0 0
2948 2039 3 0.4238 1.1832831540277158 3.7412488293097286 10.23658914817415 0 0 0
3615 2261 3 0.4238 2.4603302741535744 5.577396200244049 14.426317654996348 1 0 0
3961 2377 2 -0.8476 4.920592961285975 1.7345914415051316 10.529159828333993 1 0 0
2947 2039 2 -0.8476 1.2396762346320387 2.759777018896624 10.419709595046276 0 0 0
3058 2076 2 -0.8476 6.8729816433250095 4.019638695477627 10.501228630498474 -1 0 0
3790 2320 2 -0.8476 9.588170204718363 3.0607687386586058 10.51969000473195 -1 -1 0
2949 2039 3 0.4238 2.1794754758994745 2.4480478126203447 10.279700814481638 0 0 0
4094 2421 3 0.4238 3.35175916131489 0.5124695940479522 10.331664520929067 1 1 0
4381 2529 5 -1.0 5.995845683000278 2.869143352953305 13.305432132153632 -1 0 0
3148 2106 2 -0.8476 1.407213809664636 2.1939804361879944 13.458594958901218 0 -1 0
3909 2359 3 0.4238 5.747018249508062 1.2753194422261176 14.9182665906227 -1 -1 0
3166 2112 2 -0.8476 3.6175656836115277 4.236534673399878 14.778261933679438 1 0 0
3150 2106 3 0.4238 1.504768240089523 1.3605402179779171 12.914664084917032 0 -1 0
3168 2112 3 0.4238 4.3602445155069045 3.885640087961181 14.207909498495733 1 0 0
3692 2287 3 0.4238 4.811703614388237 5.8495483526528025 11.775800584414888 0 -1 0
3963 2377 3 0.4238 5.681463861242948 1.0984569548271206 10.65725820438851 1 0 0
3792 2320 3 0.4238 10.566566736778825 3.206734339144647 10.666097251578718 -1 -1 0
3791 2320 3 0.4238 9.40079008695605 2.079566349770219 10.47352475723621 -1 -1 0
2208 1792 3 0.4238 10.091546082437516 5.45548042672112 14.298976612519468 -1 -1 0
1757 1642 3 0.4238 9.626747619892186 3.3159577814121866 14.02714079666155 0 0 0
4366 2514 4 1.0 0.6505280057885171 1.5757429158285627 15.919611577982288 0 0 0
3059 2076 3 0.4238 7.508969213051359 3.4828251415290117 9.946835631925001 -1 0 0
2498 1889 3 0.4238 10.186154641261528 1.377132010144711 15.983808211054926 -1 0 0
1788 1652 3 0.4238 6.157057594560053 4.901570954708894 13.94521760947451 0 1 0
2822 1997 3 0.4238 8.54294499631834 2.6846727441520737 15.973203715415169 -1 0 0
3149 2106 3 0.4238 1.2956173691054835 2.978736914196389 12.848919879116998 0 -1 0
3691 2287 2 -0.8476 4.489220618783999 5.657467689976462 10.848918600432176 0 -1 0
3167 2112 3 0.4238 3.2545524792714775 3.49691733080813 15.344996371896462 1 0 0
2542 1904 2 -0.8476 9.6468471168047 0.20006152740342398 10.775298259217164 -1 0 0
1946 1705 3 0.4238 2.7925891731476917 5.58075697265181 11.145545971141152 1 0 0
2603 1924 3 0.4238 8.039055984908726 5.600211542737623 10.666408788131898 0 -1 0
1945 1705 2 -0.8476 1.855210007015341 5.837482906315378 11.380946588427177 1 0 0
3908 2359 3 0.4238 4.671729889253789 0.7384238119252337 16.023765120866067 -1 -1 0
